Parameter,Value,Uncertainty
A,221.61989242404604,2.472074339636865
b,0.5325508435259066,0.0854452012907025
FWHM,52.45253806376848,0.364276869121344
d,-45600.26326607022,0.2016299471574878
Chi^2,47.26308607573593,
Reduced Chi^2,1.152758196969169,
