Name:: Spectrum 276;Timestamp:: 2025-Jul-03 18:03:24;Device:: Ossila Spectrometer (COM5);Colour:: (11: 217: 24);Integration Time (ms):: 150.0;Accumulation Number:: 1;Averaging Number:: 1;Delay Time:: 0;Trigger Mode:: Internal;Measurement Type:: Intensity;Comments:: 
Wavelength (nm),Intensity,Smoothed,Background,Reference
649.24,1551.0,0.0,0.0,0.0
649.73,1536.0,0.0,0.0,0.0
650.23,1553.0,0.0,0.0,0.0
650.73,1494.0,0.0,0.0,0.0
651.22,1494.0,0.0,0.0,0.0
651.72,1521.0,0.0,0.0,0.0
652.22,1548.0,0.0,0.0,0.0
652.71,1578.0,0.0,0.0,0.0
653.21,1575.0,0.0,0.0,0.0
653.71,1560.0,0.0,0.0,0.0
654.2,1548.0,0.0,0.0,0.0
654.7,1536.0,0.0,0.0,0.0
655.2,1542.0,0.0,0.0,0.0
655.69,1530.0,0.0,0.0,0.0
656.19,1527.0,0.0,0.0,0.0
656.68,1531.0,0.0,0.0,0.0
657.18,1534.0,0.0,0.0,0.0
657.68,1509.0,0.0,0.0,0.0
658.17,1532.0,0.0,0.0,0.0
658.67,1488.0,0.0,0.0,0.0
659.16,1472.0,0.0,0.0,0.0
659.66,1456.0,0.0,0.0,0.0
660.15,1528.0,0.0,0.0,0.0
660.65,1497.0,0.0,0.0,0.0
661.15,1512.0,0.0,0.0,0.0
661.64,1580.0,0.0,0.0,0.0
662.14,1511.0,0.0,0.0,0.0
662.63,1583.0,0.0,0.0,0.0
663.13,1541.0,0.0,0.0,0.0
663.62,1486.0,0.0,0.0,0.0
664.12,1556.0,0.0,0.0,0.0
664.61,1575.0,0.0,0.0,0.0
665.11,1507.0,0.0,0.0,0.0
665.6,1580.0,0.0,0.0,0.0
666.1,1568.0,0.0,0.0,0.0
666.59,1569.0,0.0,0.0,0.0
667.09,1511.0,0.0,0.0,0.0
667.58,1516.0,0.0,0.0,0.0
668.08,1506.0,0.0,0.0,0.0
668.57,1559.0,0.0,0.0,0.0
669.07,1497.0,0.0,0.0,0.0
669.56,1451.0,0.0,0.0,0.0
670.06,1510.0,0.0,0.0,0.0
670.55,1512.0,0.0,0.0,0.0
671.05,1530.0,0.0,0.0,0.0
671.54,1522.0,0.0,0.0,0.0
672.03,1501.0,0.0,0.0,0.0
672.53,1518.0,0.0,0.0,0.0
673.02,1506.0,0.0,0.0,0.0
673.52,1499.0,0.0,0.0,0.0
674.01,1519.0,0.0,0.0,0.0
674.5,1544.0,0.0,0.0,0.0
675.0,1518.0,0.0,0.0,0.0
675.49,1496.0,0.0,0.0,0.0
675.99,1550.0,0.0,0.0,0.0
676.48,1499.0,0.0,0.0,0.0
676.97,1501.0,0.0,0.0,0.0
677.47,1507.0,0.0,0.0,0.0
677.96,1529.0,0.0,0.0,0.0
678.45,1534.0,0.0,0.0,0.0
678.95,1531.0,0.0,0.0,0.0
679.44,1560.0,0.0,0.0,0.0
679.94,1549.0,0.0,0.0,0.0
680.43,1516.0,0.0,0.0,0.0
680.92,1495.0,0.0,0.0,0.0
681.42,1456.0,0.0,0.0,0.0
681.91,1481.0,0.0,0.0,0.0
682.4,1487.0,0.0,0.0,0.0
682.89,1507.0,0.0,0.0,0.0
683.39,1477.0,0.0,0.0,0.0
683.88,1530.0,0.0,0.0,0.0
684.37,1564.0,0.0,0.0,0.0
684.87,1533.0,0.0,0.0,0.0
685.36,1569.0,0.0,0.0,0.0
685.85,1574.0,0.0,0.0,0.0
686.34,1544.0,0.0,0.0,0.0
686.84,1488.0,0.0,0.0,0.0
687.33,1530.0,0.0,0.0,0.0
687.82,1495.0,0.0,0.0,0.0
688.31,1480.0,0.0,0.0,0.0
688.81,1468.0,0.0,0.0,0.0
689.3,1482.0,0.0,0.0,0.0
689.79,1583.0,0.0,0.0,0.0
690.28,1518.0,0.0,0.0,0.0
690.78,1509.0,0.0,0.0,0.0
691.27,1478.0,0.0,0.0,0.0
691.76,1498.0,0.0,0.0,0.0
692.25,1471.0,0.0,0.0,0.0
692.74,1513.0,0.0,0.0,0.0
693.24,1519.0,0.0,0.0,0.0
693.73,1502.0,0.0,0.0,0.0
694.22,1525.0,0.0,0.0,0.0
694.71,1517.0,0.0,0.0,0.0
695.2,1490.0,0.0,0.0,0.0
695.69,1484.0,0.0,0.0,0.0
696.19,1501.0,0.0,0.0,0.0
696.68,1512.0,0.0,0.0,0.0
697.17,1477.0,0.0,0.0,0.0
697.66,1508.0,0.0,0.0,0.0
698.15,1540.0,0.0,0.0,0.0
698.64,1486.0,0.0,0.0,0.0
699.13,1536.0,0.0,0.0,0.0
699.63,1489.0,0.0,0.0,0.0
700.12,1469.0,0.0,0.0,0.0
700.61,1514.0,0.0,0.0,0.0
701.1,1570.0,0.0,0.0,0.0
701.59,1548.0,0.0,0.0,0.0
702.08,1507.0,0.0,0.0,0.0
702.57,1553.0,0.0,0.0,0.0
703.06,1481.0,0.0,0.0,0.0
703.55,1493.0,0.0,0.0,0.0
704.04,1526.0,0.0,0.0,0.0
704.53,1508.0,0.0,0.0,0.0
705.02,1517.0,0.0,0.0,0.0
705.51,1525.0,0.0,0.0,0.0
706.0,1542.0,0.0,0.0,0.0
706.49,1462.0,0.0,0.0,0.0
706.99,1473.0,0.0,0.0,0.0
707.48,1524.0,0.0,0.0,0.0
707.97,1517.0,0.0,0.0,0.0
708.46,1507.0,0.0,0.0,0.0
708.95,1512.0,0.0,0.0,0.0
709.44,1501.0,0.0,0.0,0.0
709.93,1500.0,0.0,0.0,0.0
710.42,1537.0,0.0,0.0,0.0
710.91,1501.0,0.0,0.0,0.0
711.39,1493.0,0.0,0.0,0.0
711.88,1503.0,0.0,0.0,0.0
712.37,1563.0,0.0,0.0,0.0
712.86,1512.0,0.0,0.0,0.0
713.35,1557.0,0.0,0.0,0.0
713.84,1518.0,0.0,0.0,0.0
714.33,1489.0,0.0,0.0,0.0
714.82,1480.0,0.0,0.0,0.0
715.31,1477.0,0.0,0.0,0.0
715.8,1504.0,0.0,0.0,0.0
716.29,1531.0,0.0,0.0,0.0
716.78,1515.0,0.0,0.0,0.0
717.27,1530.0,0.0,0.0,0.0
717.76,1498.0,0.0,0.0,0.0
718.25,1485.0,0.0,0.0,0.0
718.73,1477.0,0.0,0.0,0.0
719.22,1485.0,0.0,0.0,0.0
719.71,1482.0,0.0,0.0,0.0
720.2,1553.0,0.0,0.0,0.0
720.69,1606.0,0.0,0.0,0.0
721.18,1542.0,0.0,0.0,0.0
721.67,1467.0,0.0,0.0,0.0
722.15,1491.0,0.0,0.0,0.0
722.64,1531.0,0.0,0.0,0.0
723.13,1544.0,0.0,0.0,0.0
723.62,1578.0,0.0,0.0,0.0
724.11,1564.0,0.0,0.0,0.0
724.6,1542.0,0.0,0.0,0.0
725.08,1534.0,0.0,0.0,0.0
725.57,1491.0,0.0,0.0,0.0
726.06,1555.0,0.0,0.0,0.0
726.55,1517.0,0.0,0.0,0.0
727.04,1524.0,0.0,0.0,0.0
727.52,1522.0,0.0,0.0,0.0
728.01,1517.0,0.0,0.0,0.0
728.5,1480.0,0.0,0.0,0.0
728.99,1495.0,0.0,0.0,0.0
729.48,1470.0,0.0,0.0,0.0
729.96,1413.0,0.0,0.0,0.0
730.45,1444.0,0.0,0.0,0.0
730.94,1497.0,0.0,0.0,0.0
731.43,1522.0,0.0,0.0,0.0
731.91,1529.0,0.0,0.0,0.0
732.4,1543.0,0.0,0.0,0.0
732.89,1478.0,0.0,0.0,0.0
733.37,1559.0,0.0,0.0,0.0
733.86,1536.0,0.0,0.0,0.0
734.35,1552.0,0.0,0.0,0.0
734.84,1490.0,0.0,0.0,0.0
735.32,1485.0,0.0,0.0,0.0
735.81,1486.0,0.0,0.0,0.0
736.3,1502.0,0.0,0.0,0.0
736.78,1511.0,0.0,0.0,0.0
737.27,1510.0,0.0,0.0,0.0
737.76,1483.0,0.0,0.0,0.0
738.24,1522.0,0.0,0.0,0.0
738.73,1469.0,0.0,0.0,0.0
739.22,1496.0,0.0,0.0,0.0
739.7,1532.0,0.0,0.0,0.0
740.19,1588.0,0.0,0.0,0.0
740.67,1564.0,0.0,0.0,0.0
741.16,1596.0,0.0,0.0,0.0
741.65,1499.0,0.0,0.0,0.0
742.13,1467.0,0.0,0.0,0.0
742.62,1451.0,0.0,0.0,0.0
743.1,1456.0,0.0,0.0,0.0
743.59,1549.0,0.0,0.0,0.0
744.08,1520.0,0.0,0.0,0.0
744.56,1490.0,0.0,0.0,0.0
745.05,1521.0,0.0,0.0,0.0
745.53,1541.0,0.0,0.0,0.0
746.02,1537.0,0.0,0.0,0.0
746.51,1519.0,0.0,0.0,0.0
746.99,1481.0,0.0,0.0,0.0
747.48,1501.0,0.0,0.0,0.0
747.96,1512.0,0.0,0.0,0.0
748.45,1563.0,0.0,0.0,0.0
748.93,1486.0,0.0,0.0,0.0
749.42,1496.0,0.0,0.0,0.0
749.9,1579.0,0.0,0.0,0.0
750.39,1509.0,0.0,0.0,0.0
750.87,1533.0,0.0,0.0,0.0
751.36,1492.0,0.0,0.0,0.0
751.84,1490.0,0.0,0.0,0.0
752.33,1445.0,0.0,0.0,0.0
752.81,1513.0,0.0,0.0,0.0
753.3,1521.0,0.0,0.0,0.0
753.78,1481.0,0.0,0.0,0.0
754.27,1460.0,0.0,0.0,0.0
754.75,1514.0,0.0,0.0,0.0
755.24,1502.0,0.0,0.0,0.0
755.72,1531.0,0.0,0.0,0.0
756.2,1483.0,0.0,0.0,0.0
756.69,1438.0,0.0,0.0,0.0
757.17,1479.0,0.0,0.0,0.0
757.66,1512.0,0.0,0.0,0.0
758.14,1487.0,0.0,0.0,0.0
758.63,1463.0,0.0,0.0,0.0
759.11,1484.0,0.0,0.0,0.0
759.59,1503.0,0.0,0.0,0.0
760.08,1510.0,0.0,0.0,0.0
760.56,1519.0,0.0,0.0,0.0
761.05,1547.0,0.0,0.0,0.0
761.53,1554.0,0.0,0.0,0.0
762.01,1587.0,0.0,0.0,0.0
762.5,1581.0,0.0,0.0,0.0
762.98,1520.0,0.0,0.0,0.0
763.46,1474.0,0.0,0.0,0.0
763.95,1419.0,0.0,0.0,0.0
764.43,1453.0,0.0,0.0,0.0
764.91,1457.0,0.0,0.0,0.0
765.4,1525.0,0.0,0.0,0.0
765.88,1526.0,0.0,0.0,0.0
766.36,1481.0,0.0,0.0,0.0
766.85,1520.0,0.0,0.0,0.0
767.33,1560.0,0.0,0.0,0.0
767.81,1588.0,0.0,0.0,0.0
768.3,1533.0,0.0,0.0,0.0
768.78,1478.0,0.0,0.0,0.0
769.26,1505.0,0.0,0.0,0.0
769.74,1503.0,0.0,0.0,0.0
770.23,1473.0,0.0,0.0,0.0
770.71,1500.0,0.0,0.0,0.0
771.19,1541.0,0.0,0.0,0.0
771.67,1471.0,0.0,0.0,0.0
772.16,1510.0,0.0,0.0,0.0
772.64,1536.0,0.0,0.0,0.0
773.12,1546.0,0.0,0.0,0.0
773.6,1554.0,0.0,0.0,0.0
774.09,1488.0,0.0,0.0,0.0
774.57,1487.0,0.0,0.0,0.0
775.05,1487.0,0.0,0.0,0.0
775.53,1526.0,0.0,0.0,0.0
776.01,1550.0,0.0,0.0,0.0
776.5,1534.0,0.0,0.0,0.0
776.98,1509.0,0.0,0.0,0.0
777.46,1505.0,0.0,0.0,0.0
777.94,1548.0,0.0,0.0,0.0
778.42,1477.0,0.0,0.0,0.0
778.91,1524.0,0.0,0.0,0.0
779.39,1485.0,0.0,0.0,0.0
779.87,1465.0,0.0,0.0,0.0
780.35,1507.0,0.0,0.0,0.0
780.83,1523.0,0.0,0.0,0.0
781.31,1531.0,0.0,0.0,0.0
781.79,1533.0,0.0,0.0,0.0
782.27,1504.0,0.0,0.0,0.0
782.76,1540.0,0.0,0.0,0.0
783.24,1523.0,0.0,0.0,0.0
783.72,1555.0,0.0,0.0,0.0
784.2,1482.0,0.0,0.0,0.0
784.68,1509.0,0.0,0.0,0.0
785.16,1514.0,0.0,0.0,0.0
785.64,1508.0,0.0,0.0,0.0
786.12,1553.0,0.0,0.0,0.0
786.6,1494.0,0.0,0.0,0.0
787.08,1535.0,0.0,0.0,0.0
787.56,1564.0,0.0,0.0,0.0
788.05,1492.0,0.0,0.0,0.0
788.53,1505.0,0.0,0.0,0.0
789.01,1545.0,0.0,0.0,0.0
789.49,1520.0,0.0,0.0,0.0
789.97,1490.0,0.0,0.0,0.0
790.45,1553.0,0.0,0.0,0.0
790.93,1561.0,0.0,0.0,0.0
791.41,1535.0,0.0,0.0,0.0
791.89,1515.0,0.0,0.0,0.0
792.37,1527.0,0.0,0.0,0.0
792.85,1510.0,0.0,0.0,0.0
793.33,1504.0,0.0,0.0,0.0
793.81,1534.0,0.0,0.0,0.0
794.29,1492.0,0.0,0.0,0.0
794.77,1534.0,0.0,0.0,0.0
795.25,1547.0,0.0,0.0,0.0
795.73,1601.0,0.0,0.0,0.0
796.2,1563.0,0.0,0.0,0.0
796.68,1565.0,0.0,0.0,0.0
797.16,1533.0,0.0,0.0,0.0
797.64,1536.0,0.0,0.0,0.0
798.12,1515.0,0.0,0.0,0.0
798.6,1518.0,0.0,0.0,0.0
799.08,1531.0,0.0,0.0,0.0
799.56,1532.0,0.0,0.0,0.0
800.04,1542.0,0.0,0.0,0.0
800.52,1541.0,0.0,0.0,0.0
801.0,1529.0,0.0,0.0,0.0
801.48,1569.0,0.0,0.0,0.0
801.95,1503.0,0.0,0.0,0.0
802.43,1534.0,0.0,0.0,0.0
802.91,1527.0,0.0,0.0,0.0
803.39,1570.0,0.0,0.0,0.0
803.87,1527.0,0.0,0.0,0.0
804.35,1500.0,0.0,0.0,0.0
804.83,1512.0,0.0,0.0,0.0
805.3,1530.0,0.0,0.0,0.0
805.78,1556.0,0.0,0.0,0.0
806.26,1561.0,0.0,0.0,0.0
806.74,1548.0,0.0,0.0,0.0
807.22,1518.0,0.0,0.0,0.0
807.69,1502.0,0.0,0.0,0.0
808.17,1513.0,0.0,0.0,0.0
808.65,1537.0,0.0,0.0,0.0
809.13,1557.0,0.0,0.0,0.0
809.61,1468.0,0.0,0.0,0.0
810.08,1527.0,0.0,0.0,0.0
810.56,1558.0,0.0,0.0,0.0
811.04,1511.0,0.0,0.0,0.0
811.52,1467.0,0.0,0.0,0.0
811.99,1461.0,0.0,0.0,0.0
812.47,1533.0,0.0,0.0,0.0
812.95,1559.0,0.0,0.0,0.0
813.43,1473.0,0.0,0.0,0.0
813.9,1525.0,0.0,0.0,0.0
814.38,1535.0,0.0,0.0,0.0
814.86,1452.0,0.0,0.0,0.0
815.34,1469.0,0.0,0.0,0.0
815.81,1463.0,0.0,0.0,0.0
816.29,1508.0,0.0,0.0,0.0
816.77,1562.0,0.0,0.0,0.0
817.24,1464.0,0.0,0.0,0.0
817.72,1539.0,0.0,0.0,0.0
818.2,1585.0,0.0,0.0,0.0
818.67,1543.0,0.0,0.0,0.0
819.15,1533.0,0.0,0.0,0.0
819.63,1495.0,0.0,0.0,0.0
820.1,1498.0,0.0,0.0,0.0
820.58,1521.0,0.0,0.0,0.0
821.06,1505.0,0.0,0.0,0.0
821.53,1516.0,0.0,0.0,0.0
822.01,1542.0,0.0,0.0,0.0
822.49,1496.0,0.0,0.0,0.0
822.96,1471.0,0.0,0.0,0.0
823.44,1467.0,0.0,0.0,0.0
823.91,1438.0,0.0,0.0,0.0
824.39,1465.0,0.0,0.0,0.0
824.87,1460.0,0.0,0.0,0.0
825.34,1460.0,0.0,0.0,0.0
825.82,1459.0,0.0,0.0,0.0
826.29,1538.0,0.0,0.0,0.0
826.77,1557.0,0.0,0.0,0.0
827.24,1525.0,0.0,0.0,0.0
827.72,1490.0,0.0,0.0,0.0
828.2,1510.0,0.0,0.0,0.0
828.67,1565.0,0.0,0.0,0.0
829.15,1522.0,0.0,0.0,0.0
829.62,1497.0,0.0,0.0,0.0
830.1,1506.0,0.0,0.0,0.0
830.57,1546.0,0.0,0.0,0.0
831.05,1497.0,0.0,0.0,0.0
831.52,1509.0,0.0,0.0,0.0
832.0,1501.0,0.0,0.0,0.0
832.47,1510.0,0.0,0.0,0.0
832.95,1555.0,0.0,0.0,0.0
833.42,1551.0,0.0,0.0,0.0
833.9,1546.0,0.0,0.0,0.0
834.37,1488.0,0.0,0.0,0.0
834.85,1479.0,0.0,0.0,0.0
835.32,1439.0,0.0,0.0,0.0
835.79,1450.0,0.0,0.0,0.0
836.27,1496.0,0.0,0.0,0.0
836.74,1520.0,0.0,0.0,0.0
837.22,1544.0,0.0,0.0,0.0
837.69,1513.0,0.0,0.0,0.0
838.17,1488.0,0.0,0.0,0.0
838.64,1538.0,0.0,0.0,0.0
839.11,1533.0,0.0,0.0,0.0
839.59,1484.0,0.0,0.0,0.0
840.06,1570.0,0.0,0.0,0.0
840.54,1593.0,0.0,0.0,0.0
841.01,1538.0,0.0,0.0,0.0
841.48,1513.0,0.0,0.0,0.0
841.96,1501.0,0.0,0.0,0.0
842.43,1588.0,0.0,0.0,0.0
842.91,1560.0,0.0,0.0,0.0
843.38,1509.0,0.0,0.0,0.0
843.85,1559.0,0.0,0.0,0.0
844.33,1524.0,0.0,0.0,0.0
844.8,1483.0,0.0,0.0,0.0
845.27,1496.0,0.0,0.0,0.0
845.75,1551.0,0.0,0.0,0.0
846.22,1528.0,0.0,0.0,0.0
846.69,1527.0,0.0,0.0,0.0
847.16,1522.0,0.0,0.0,0.0
847.64,1534.0,0.0,0.0,0.0
848.11,1561.0,0.0,0.0,0.0
848.58,1521.0,0.0,0.0,0.0
849.06,1481.0,0.0,0.0,0.0
849.53,1503.0,0.0,0.0,0.0
850.0,1489.0,0.0,0.0,0.0
850.47,1507.0,0.0,0.0,0.0
850.95,1536.0,0.0,0.0,0.0
851.42,1440.0,0.0,0.0,0.0
851.89,1515.0,0.0,0.0,0.0
852.36,1518.0,0.0,0.0,0.0
852.84,1499.0,0.0,0.0,0.0
853.31,1515.0,0.0,0.0,0.0
853.78,1544.0,0.0,0.0,0.0
854.25,1505.0,0.0,0.0,0.0
854.73,1499.0,0.0,0.0,0.0
855.2,1528.0,0.0,0.0,0.0
855.67,1541.0,0.0,0.0,0.0
856.14,1570.0,0.0,0.0,0.0
856.61,1532.0,0.0,0.0,0.0
857.08,1474.0,0.0,0.0,0.0
857.56,1520.0,0.0,0.0,0.0
858.03,1511.0,0.0,0.0,0.0
858.5,1560.0,0.0,0.0,0.0
858.97,1539.0,0.0,0.0,0.0
859.44,1535.0,0.0,0.0,0.0
859.91,1558.0,0.0,0.0,0.0
860.39,1507.0,0.0,0.0,0.0
860.86,1504.0,0.0,0.0,0.0
861.33,1523.0,0.0,0.0,0.0
861.8,1559.0,0.0,0.0,0.0
862.27,1572.0,0.0,0.0,0.0
862.74,1516.0,0.0,0.0,0.0
863.21,1485.0,0.0,0.0,0.0
863.68,1509.0,0.0,0.0,0.0
864.15,1560.0,0.0,0.0,0.0
864.63,1499.0,0.0,0.0,0.0
865.1,1552.0,0.0,0.0,0.0
865.57,1535.0,0.0,0.0,0.0
866.04,1578.0,0.0,0.0,0.0
866.51,1631.0,0.0,0.0,0.0
866.98,1664.0,0.0,0.0,0.0
867.45,1651.0,0.0,0.0,0.0
867.92,1662.0,0.0,0.0,0.0
868.39,1673.0,0.0,0.0,0.0
868.86,1675.0,0.0,0.0,0.0
869.33,1692.0,0.0,0.0,0.0
869.8,1705.0,0.0,0.0,0.0
870.27,1714.0,0.0,0.0,0.0
870.74,1775.0,0.0,0.0,0.0
871.21,1826.0,0.0,0.0,0.0
871.68,1837.0,0.0,0.0,0.0
872.15,1784.0,0.0,0.0,0.0
872.62,1808.0,0.0,0.0,0.0
873.09,1802.0,0.0,0.0,0.0
873.56,1728.0,0.0,0.0,0.0
874.03,1783.0,0.0,0.0,0.0
874.5,1690.0,0.0,0.0,0.0
874.97,1663.0,0.0,0.0,0.0
875.44,1686.0,0.0,0.0,0.0
875.91,1705.0,0.0,0.0,0.0
876.38,1759.0,0.0,0.0,0.0
876.84,1894.0,0.0,0.0,0.0
877.31,2044.0,0.0,0.0,0.0
877.78,2138.0,0.0,0.0,0.0
878.25,2258.0,0.0,0.0,0.0
878.72,2388.0,0.0,0.0,0.0
879.19,2690.0,0.0,0.0,0.0
879.66,2977.0,0.0,0.0,0.0
880.13,3433.0,0.0,0.0,0.0
880.6,4365.0,0.0,0.0,0.0
881.06,5405.0,0.0,0.0,0.0
881.53,5805.0,0.0,0.0,0.0
882.0,5616.0,0.0,0.0,0.0
882.47,6095.0,0.0,0.0,0.0
882.94,6863.0,0.0,0.0,0.0
883.41,7373.0,0.0,0.0,0.0
883.88,7665.0,0.0,0.0,0.0
884.34,7361.0,0.0,0.0,0.0
884.81,7227.0,0.0,0.0,0.0
885.28,7791.0,0.0,0.0,0.0
885.75,8144.0,0.0,0.0,0.0
886.22,7830.0,0.0,0.0,0.0
886.68,8574.0,0.0,0.0,0.0
887.15,9601.0,0.0,0.0,0.0
887.62,10968.0,0.0,0.0,0.0
888.09,12064.0,0.0,0.0,0.0
888.55,11370.0,0.0,0.0,0.0
889.02,10825.0,0.0,0.0,0.0
889.49,11728.0,0.0,0.0,0.0
889.96,12625.0,0.0,0.0,0.0
890.42,12783.0,0.0,0.0,0.0
890.89,12116.0,0.0,0.0,0.0
891.36,11032.0,0.0,0.0,0.0
891.83,10118.0,0.0,0.0,0.0
892.29,10328.0,0.0,0.0,0.0
892.76,11748.0,0.0,0.0,0.0
893.23,13033.0,0.0,0.0,0.0
893.69,13265.0,0.0,0.0,0.0
894.16,12501.0,0.0,0.0,0.0
894.63,12243.0,0.0,0.0,0.0
895.1,12625.0,0.0,0.0,0.0
895.56,13584.0,0.0,0.0,0.0
896.03,14221.0,0.0,0.0,0.0
896.5,14080.0,0.0,0.0,0.0
896.96,13290.0,0.0,0.0,0.0
897.43,12834.0,0.0,0.0,0.0
897.89,11904.0,0.0,0.0,0.0
898.36,10646.0,0.0,0.0,0.0
898.83,10198.0,0.0,0.0,0.0
899.29,10155.0,0.0,0.0,0.0
899.76,9854.0,0.0,0.0,0.0
900.23,9468.0,0.0,0.0,0.0
900.69,8707.0,0.0,0.0,0.0
901.16,7557.0,0.0,0.0,0.0
901.62,6374.0,0.0,0.0,0.0
902.09,5940.0,0.0,0.0,0.0
902.56,5914.0,0.0,0.0,0.0
903.02,5648.0,0.0,0.0,0.0
903.49,5073.0,0.0,0.0,0.0
903.95,4843.0,0.0,0.0,0.0
904.42,5040.0,0.0,0.0,0.0
904.88,4939.0,0.0,0.0,0.0
905.35,4245.0,0.0,0.0,0.0
905.81,3725.0,0.0,0.0,0.0
906.28,3689.0,0.0,0.0,0.0
906.75,3722.0,0.0,0.0,0.0
907.21,3795.0,0.0,0.0,0.0
907.68,3771.0,0.0,0.0,0.0
908.14,3779.0,0.0,0.0,0.0
908.61,3563.0,0.0,0.0,0.0
909.07,3079.0,0.0,0.0,0.0
909.54,2594.0,0.0,0.0,0.0
910.0,2439.0,0.0,0.0,0.0
910.46,2406.0,0.0,0.0,0.0
910.93,2216.0,0.0,0.0,0.0
911.39,2039.0,0.0,0.0,0.0
911.86,1939.0,0.0,0.0,0.0
912.32,1839.0,0.0,0.0,0.0
912.79,1824.0,0.0,0.0,0.0
913.25,1757.0,0.0,0.0,0.0
913.72,1753.0,0.0,0.0,0.0
914.18,1658.0,0.0,0.0,0.0
914.64,1615.0,0.0,0.0,0.0
915.11,1621.0,0.0,0.0,0.0
915.57,1632.0,0.0,0.0,0.0
916.04,1610.0,0.0,0.0,0.0
916.5,1641.0,0.0,0.0,0.0
916.96,1586.0,0.0,0.0,0.0
917.43,1595.0,0.0,0.0,0.0
917.89,1596.0,0.0,0.0,0.0
918.36,1503.0,0.0,0.0,0.0
918.82,1594.0,0.0,0.0,0.0
919.28,1558.0,0.0,0.0,0.0
919.75,1511.0,0.0,0.0,0.0
920.21,1580.0,0.0,0.0,0.0
920.67,1556.0,0.0,0.0,0.0
921.14,1564.0,0.0,0.0,0.0
921.6,1563.0,0.0,0.0,0.0
922.06,1551.0,0.0,0.0,0.0
922.53,1548.0,0.0,0.0,0.0
922.99,1523.0,0.0,0.0,0.0
923.45,1548.0,0.0,0.0,0.0
923.92,1482.0,0.0,0.0,0.0
924.38,1521.0,0.0,0.0,0.0
924.84,1508.0,0.0,0.0,0.0
925.3,1528.0,0.0,0.0,0.0
925.77,1533.0,0.0,0.0,0.0
926.23,1508.0,0.0,0.0,0.0
926.69,1522.0,0.0,0.0,0.0
927.15,1551.0,0.0,0.0,0.0
927.62,1585.0,0.0,0.0,0.0
928.08,1554.0,0.0,0.0,0.0
928.54,1558.0,0.0,0.0,0.0
929.0,1521.0,0.0,0.0,0.0
929.47,1531.0,0.0,0.0,0.0
929.93,1503.0,0.0,0.0,0.0
930.39,1470.0,0.0,0.0,0.0
930.85,1526.0,0.0,0.0,0.0
931.31,1487.0,0.0,0.0,0.0
931.78,1474.0,0.0,0.0,0.0
932.24,1446.0,0.0,0.0,0.0
932.7,1441.0,0.0,0.0,0.0
933.16,1509.0,0.0,0.0,0.0
933.62,1527.0,0.0,0.0,0.0
934.08,1477.0,0.0,0.0,0.0
934.55,1553.0,0.0,0.0,0.0
935.01,1543.0,0.0,0.0,0.0
935.47,1513.0,0.0,0.0,0.0
935.93,1540.0,0.0,0.0,0.0
936.39,1525.0,0.0,0.0,0.0
936.85,1536.0,0.0,0.0,0.0
937.31,1517.0,0.0,0.0,0.0
937.77,1525.0,0.0,0.0,0.0
938.23,1527.0,0.0,0.0,0.0
938.7,1535.0,0.0,0.0,0.0
939.16,1594.0,0.0,0.0,0.0
939.62,1589.0,0.0,0.0,0.0
940.08,1569.0,0.0,0.0,0.0
940.54,1522.0,0.0,0.0,0.0
941.0,1516.0,0.0,0.0,0.0
941.46,1489.0,0.0,0.0,0.0
941.92,1492.0,0.0,0.0,0.0
942.38,1496.0,0.0,0.0,0.0
942.84,1528.0,0.0,0.0,0.0
943.3,1515.0,0.0,0.0,0.0
943.76,1536.0,0.0,0.0,0.0
944.22,1557.0,0.0,0.0,0.0
944.68,1527.0,0.0,0.0,0.0
945.14,1494.0,0.0,0.0,0.0
945.6,1514.0,0.0,0.0,0.0
946.06,1509.0,0.0,0.0,0.0
946.52,1476.0,0.0,0.0,0.0
946.98,1522.0,0.0,0.0,0.0
947.44,1539.0,0.0,0.0,0.0
947.9,1463.0,0.0,0.0,0.0
948.36,1539.0,0.0,0.0,0.0
948.82,1567.0,0.0,0.0,0.0
949.28,1498.0,0.0,0.0,0.0
949.74,1499.0,0.0,0.0,0.0
950.2,1500.0,0.0,0.0,0.0
950.66,1531.0,0.0,0.0,0.0
951.12,1574.0,0.0,0.0,0.0
951.58,1538.0,0.0,0.0,0.0
952.03,1537.0,0.0,0.0,0.0
952.49,1507.0,0.0,0.0,0.0
952.95,1536.0,0.0,0.0,0.0
953.41,1495.0,0.0,0.0,0.0
953.87,1520.0,0.0,0.0,0.0
954.33,1526.0,0.0,0.0,0.0
954.79,1519.0,0.0,0.0,0.0
955.25,1507.0,0.0,0.0,0.0
955.71,1471.0,0.0,0.0,0.0
956.16,1503.0,0.0,0.0,0.0
956.62,1478.0,0.0,0.0,0.0
957.08,1492.0,0.0,0.0,0.0
957.54,1509.0,0.0,0.0,0.0
958.0,1452.0,0.0,0.0,0.0
958.46,1501.0,0.0,0.0,0.0
958.91,1520.0,0.0,0.0,0.0
959.37,1524.0,0.0,0.0,0.0
959.83,1544.0,0.0,0.0,0.0
960.29,1573.0,0.0,0.0,0.0
960.75,1603.0,0.0,0.0,0.0
961.2,1574.0,0.0,0.0,0.0
961.66,1513.0,0.0,0.0,0.0
962.12,1538.0,0.0,0.0,0.0
962.58,1552.0,0.0,0.0,0.0
963.03,1540.0,0.0,0.0,0.0
