BinCenter (ps);Histo01;Histo02;Histo03;Histo04
7641;8;16;0;0
7647;6;18;0;0
7653;10;23;0;0
7659;11;20;0;1
7665;11;17;0;0
7671;9;14;0;0
7677;5;24;0;1
7683;9;15;0;0
7689;9;15;0;1
7695;9;20;0;0
7701;10;12;0;1
7707;7;15;0;0
7713;8;20;0;1
7719;9;23;0;1
7725;9;18;0;0
7731;13;15;0;0
7737;8;24;0;0
7743;8;13;0;0
7749;11;15;0;0
7755;5;15;1;0
7761;11;28;1;0
7767;12;19;1;0
7773;9;26;0;0
7779;2;9;0;0
7785;5;23;0;0
7791;8;26;1;0
7797;9;12;0;0
7803;15;25;0;0
7809;10;10;1;1
7815;12;14;0;1
7821;9;30;0;0
7827;8;25;0;1
7833;8;15;0;1
7839;5;25;1;0
7845;13;21;0;0
7851;13;12;0;0
7857;16;13;0;1
7863;11;18;0;0
7869;11;14;1;1
7875;4;22;0;0
7881;12;19;2;0
7887;14;12;0;0
7893;9;20;1;0
7899;10;21;0;0
7905;5;17;0;0
7911;10;24;0;0
7917;10;23;0;0
7923;8;14;0;0
7929;14;21;0;0
7935;10;13;0;0
7941;9;15;0;0
7947;9;10;1;0
7953;12;15;0;0
7959;7;20;0;0
7965;10;20;1;0
7971;11;15;0;0
7977;13;18;1;0
7983;15;17;1;0
7989;9;20;1;0
7995;7;9;0;0
8001;8;11;0;1
8007;9;17;0;1
8013;6;22;0;0
8019;5;14;0;0
8025;12;23;0;0
8031;12;16;1;0
8037;9;23;0;0
8043;7;17;0;0
8049;17;13;0;0
8055;8;20;0;0
8061;6;22;1;0
8067;10;11;0;0
8073;12;26;0;0
8079;8;19;0;0
8085;12;21;1;0
8091;7;21;1;0
8097;7;14;0;0
8103;9;13;1;0
8109;9;19;2;0
8115;7;18;1;0
8121;14;13;1;0
8127;6;21;0;1
8133;9;12;0;0
8139;7;26;0;0
8145;10;26;0;0
8151;5;24;0;1
8157;7;16;0;0
8163;12;14;0;0
8169;6;19;0;0
8175;5;15;0;1
8181;13;16;0;0
8187;6;13;0;0
8193;15;16;0;0
8199;6;13;0;1
8205;11;16;0;0
8211;10;19;0;1
8217;15;21;0;0
8223;5;17;0;2
8229;12;15;0;0
8235;8;11;0;0
8241;12;25;1;0
8247;5;15;0;0
8253;6;15;1;1
8259;8;13;1;1
8265;4;15;0;0
8271;6;16;0;0
8277;8;20;0;0
8283;10;20;0;1
8289;4;12;0;0
8295;10;20;0;0
8301;14;18;0;0
8307;10;16;0;0
8313;12;22;0;0
8319;9;28;0;0
8325;7;11;0;0
8331;12;15;0;0
8337;5;21;0;0
8343;5;19;0;2
8349;10;12;0;0
8355;6;26;1;0
8361;13;22;0;0
8367;7;14;0;0
8373;7;18;1;0
8379;15;17;2;0
8385;12;18;0;1
8391;9;20;1;2
8397;15;21;0;0
8403;14;17;1;0
8409;14;16;0;0
8415;12;21;0;0
8421;11;16;0;1
8427;14;14;0;0
8433;5;18;0;0
8439;9;11;0;0
8445;7;27;0;0
8451;10;8;0;0
8457;9;18;0;0
8463;11;21;0;0
8469;14;18;0;0
8475;9;20;0;0
8481;9;23;0;0
8487;12;25;0;2
8493;12;23;1;1
8499;7;19;1;1
8505;13;19;0;0
8511;8;21;0;0
8517;10;22;0;0
8523;9;17;0;0
8529;9;23;1;0
8535;6;26;1;0
8541;10;16;0;0
8547;9;20;0;0
8553;4;18;1;0
8559;4;20;0;1
8565;9;19;0;1
8571;4;19;0;0
8577;9;20;0;0
8583;7;18;0;0
8589;11;13;0;0
8595;7;17;0;0
8601;10;11;0;0
8607;13;13;0;0
8613;6;23;0;0
8619;2;16;0;0
8625;10;13;0;1
8631;8;13;1;1
8637;7;13;0;0
8643;11;18;1;0
8649;7;17;0;1
8655;5;17;0;0
8661;12;15;0;0
8667;6;15;1;0
8673;9;24;0;0
8679;11;22;0;0
8685;8;15;0;0
8691;7;15;1;1
8697;6;22;0;0
8703;13;25;0;0
8709;7;22;0;0
8715;10;10;0;0
8721;9;15;0;0
8727;6;23;0;0
8733;9;19;0;0
8739;11;15;0;0
8745;20;25;0;1
8751;17;20;0;0
8757;6;20;0;0
8763;12;22;0;0
8769;11;20;0;0
8775;9;21;0;1
8781;3;22;1;0
8787;7;16;0;0
8793;9;24;2;0
8799;7;20;0;0
8805;12;22;0;0
8811;9;16;0;0
8817;10;14;0;0
8823;8;17;0;2
8829;11;16;1;0
8835;8;17;0;1
8841;13;12;0;0
8847;12;21;0;0
8853;12;20;1;0
8859;6;15;1;2
8865;11;15;0;1
8871;7;20;0;0
8877;12;17;0;2
8883;9;20;0;0
8889;10;19;0;0
8895;13;18;1;0
8901;11;12;1;0
8907;10;25;0;0
8913;13;20;0;2
8919;13;18;0;0
8925;6;11;0;0
8931;7;23;0;0
8937;7;20;1;0
8943;9;23;0;0
8949;7;17;1;1
8955;5;16;0;0
8961;12;15;0;3
8967;12;21;0;0
8973;8;25;0;0
8979;14;14;0;0
8985;8;24;1;0
8991;10;17;0;0
8997;6;28;0;0
9003;14;23;0;0
9009;10;19;0;0
9015;7;27;0;0
9021;9;24;0;0
9027;7;20;0;0
9033;6;21;2;0
9039;10;20;0;0
9045;8;26;0;1
9051;12;16;0;0
9057;9;19;0;0
9063;7;15;0;0
9069;13;17;0;0
9075;12;24;0;0
9081;10;13;0;1
9087;11;21;0;0
9093;9;17;1;0
9099;13;17;0;0
9105;9;17;0;0
9111;6;15;1;0
9117;12;15;0;0
9123;7;13;0;0
9129;7;15;2;0
9135;5;22;0;0
9141;8;17;1;1
9147;8;13;0;0
9153;8;19;0;1
9159;6;24;0;0
9165;3;26;0;0
9171;7;20;0;0
9177;10;19;0;0
9183;4;14;0;0
9189;12;11;0;0
9195;6;21;0;0
9201;15;18;0;0
9207;11;26;0;0
9213;7;22;0;0
9219;10;25;0;0
9225;12;21;0;0
9231;7;12;0;0
9237;2;18;0;0
9243;11;19;0;0
9249;11;14;0;0
9255;10;8;0;1
9261;6;18;0;0
9267;5;21;1;0
9273;4;22;0;1
9279;6;18;0;0
9285;13;14;0;0
9291;8;21;0;0
9297;8;24;0;0
9303;12;18;1;0
9309;8;25;0;0
9315;8;17;0;0
9321;11;17;0;0
9327;4;19;0;0
9333;6;15;0;0
9339;9;12;0;1
9345;10;16;0;1
9351;12;17;1;0
9357;15;15;0;1
9363;9;19;0;0
9369;18;17;0;0
9375;15;19;0;0
9381;10;12;0;1
9387;4;27;0;0
9393;18;15;1;0
9399;10;15;1;0
9405;11;23;0;0
9411;10;26;0;0
9417;4;20;0;0
9423;13;26;1;0
9429;7;15;0;1
9435;14;13;0;0
9441;4;19;0;0
9447;10;15;0;0
9453;9;25;0;0
9459;7;15;0;0
9465;5;23;0;0
9471;6;26;0;0
9477;9;23;0;0
9483;12;17;1;0
9489;10;20;0;0
9495;7;13;1;0
9501;8;20;0;0
9507;12;17;0;0
9513;7;20;0;0
9519;8;20;0;0
9525;8;16;0;0
9531;7;16;0;0
9537;9;23;0;0
9543;7;23;0;0
9549;6;20;0;1
9555;5;33;0;0
9561;13;18;0;0
9567;11;17;0;0
9573;14;18;0;2
9579;9;21;0;0
9585;8;16;0;0
9591;9;13;0;0
9597;10;17;1;0
9603;6;18;0;0
9609;7;19;2;0
9615;7;9;0;0
9621;6;15;0;0
9627;10;12;0;0
9633;7;17;0;0
9639;14;16;0;0
9645;9;20;0;0
9651;11;17;0;0
9657;8;21;0;0
9663;6;16;0;0
9669;11;24;0;1
9675;9;21;0;1
9681;10;24;0;0
9687;7;20;0;0
9693;6;22;0;0
9699;13;23;0;0
9705;4;21;2;0
9711;12;19;1;1
9717;4;20;0;1
9723;10;15;0;0
9729;9;21;0;0
9735;15;19;0;0
9741;14;13;2;0
9747;8;22;0;0
9753;9;23;0;0
9759;9;22;0;1
9765;7;23;1;0
9771;11;16;0;1
9777;10;20;0;0
9783;9;17;0;0
9789;13;17;0;0
9795;12;16;1;0
9801;14;17;0;0
9807;8;16;0;0
9813;3;13;0;1
9819;4;18;0;0
9825;13;13;0;0
9831;15;18;0;0
9837;13;16;0;0
9843;6;18;0;0
9849;3;26;0;1
9855;11;16;0;0
9861;6;25;1;2
9867;9;25;0;0
9873;8;14;0;0
9879;13;12;0;1
9885;7;19;0;0
9891;8;20;0;0
9897;11;18;1;0
9903;12;19;1;2
9909;11;18;0;1
9915;7;16;0;0
9921;13;23;1;0
9927;6;16;0;0
9933;8;18;1;0
9939;14;16;0;0
9945;9;13;1;0
9951;5;16;0;0
9957;10;15;0;0
9963;6;20;0;0
9969;9;16;0;0
9975;9;22;0;0
9981;3;15;0;2
9987;8;16;0;0
9993;8;12;0;0
9999;8;17;0;0
10005;8;10;0;0
10011;9;15;1;0
10017;8;24;0;2
10023;10;23;0;2
10029;10;12;0;0
10035;12;15;0;0
10041;6;21;0;0
10047;9;22;0;0
10053;7;20;0;1
10059;9;15;0;0
10065;13;25;2;0
10071;8;15;0;0
10077;6;22;0;0
10083;13;22;0;0
10089;10;10;0;1
10095;8;18;0;0
10101;10;12;0;0
10107;8;19;0;1
10113;12;23;0;0
10119;11;21;1;0
10125;8;19;0;0
10131;17;15;2;0
10137;7;17;0;1
10143;10;12;0;0
10149;8;18;0;0
10155;9;19;0;1
10161;10;17;0;1
10167;10;11;0;0
10173;10;23;1;0
10179;15;28;1;0
10185;9;16;0;1
10191;8;16;0;0
10197;8;18;0;0
10203;12;19;0;0
10209;10;16;0;0
10215;11;20;0;0
10221;8;21;0;0
10227;7;18;0;0
10233;7;16;0;0
10239;7;23;0;0
10245;7;13;0;0
10251;7;10;0;0
10257;11;23;0;0
10263;7;19;0;0
10269;7;10;0;1
10275;9;14;1;0
10281;10;19;0;0
10287;4;22;1;0
10293;8;18;0;0
10299;9;18;1;2
10305;12;19;0;0
10311;10;16;0;0
10317;5;12;0;0
10323;8;17;0;0
10329;6;19;0;0
10335;13;18;1;0
10341;10;15;0;0
10347;5;23;0;2
10353;10;10;0;0
10359;8;20;0;1
10365;11;20;0;0
10371;14;20;1;0
10377;12;19;0;0
10383;4;14;1;0
10389;5;24;0;0
10395;13;22;0;0
10401;11;21;0;0
10407;8;16;0;0
10413;5;17;1;0
10419;9;28;0;0
10425;3;16;0;0
10431;8;20;1;0
10437;8;16;0;0
10443;11;24;1;0
10449;3;18;0;1
10455;17;21;0;0
10461;10;25;0;0
10467;11;23;0;0
10473;9;18;0;0
10479;10;15;0;0
10485;13;17;1;0
10491;7;18;0;0
10497;6;18;0;0
10503;12;22;2;0
10509;9;15;1;1
10515;12;19;1;1
10521;15;17;0;1
10527;11;14;0;1
10533;7;16;0;0
10539;13;17;0;0
10545;19;20;0;1
10551;5;16;0;0
10557;10;18;0;1
10563;10;19;0;0
10569;9;10;0;1
10575;12;14;0;0
10581;5;19;0;0
10587;7;13;0;0
10593;5;29;2;0
10599;10;18;1;1
10605;6;20;0;0
10611;9;16;0;0
10617;9;20;0;0
10623;8;16;0;0
10629;6;20;1;1
10635;16;19;0;0
10641;7;22;0;1
10647;17;28;1;0
10653;6;14;0;1
10659;10;21;0;0
10665;8;21;0;0
10671;9;16;0;0
10677;11;15;2;0
10683;10;11;0;0
10689;11;19;1;0
10695;10;17;0;0
10701;11;14;0;0
10707;5;14;0;0
10713;10;14;1;0
10719;6;18;0;2
10725;8;19;0;1
10731;10;18;0;2
10737;8;21;0;0
10743;11;18;0;0
10749;7;25;0;1
10755;7;16;1;1
10761;8;18;0;0
10767;10;16;0;0
10773;9;17;0;0
10779;8;14;0;0
10785;10;17;0;0
10791;8;18;0;0
10797;6;19;1;0
10803;11;22;0;0
10809;6;19;1;1
10815;8;21;1;0
10821;11;17;1;0
10827;10;16;0;0
10833;15;18;0;1
10839;10;16;0;0
10845;6;15;0;0
10851;10;12;0;0
10857;10;14;0;0
10863;12;21;0;0
10869;14;22;0;0
10875;4;17;0;0
10881;12;18;0;1
10887;13;17;0;0
10893;7;13;0;0
10899;9;34;0;0
10905;10;21;0;0
10911;10;21;0;0
10917;13;13;0;1
10923;7;19;0;0
10929;11;28;0;0
10935;6;17;0;1
10941;10;11;0;0
10947;9;16;0;1
10953;7;19;0;0
10959;10;24;1;1
10965;16;19;0;1
10971;14;15;0;0
10977;9;14;0;0
10983;6;14;2;0
10989;7;13;0;0
10995;10;17;0;0
11001;6;25;0;0
11007;4;17;0;0
11013;10;20;0;1
11019;7;25;0;0
11025;11;16;0;0
11031;6;14;0;0
11037;10;16;0;0
11043;13;24;1;0
11049;5;17;0;0
11055;5;18;0;0
11061;11;12;0;0
11067;6;13;1;0
11073;10;20;0;0
11079;7;20;0;0
11085;9;13;0;0
11091;4;16;0;0
11097;10;14;0;0
11103;5;24;0;2
11109;8;17;0;0
11115;10;20;0;0
11121;8;19;1;1
11127;11;11;1;1
11133;15;20;0;0
11139;10;17;0;1
11145;7;14;0;0
11151;9;20;0;0
11157;11;10;0;0
11163;8;12;0;0
11169;7;16;1;0
11175;8;14;1;0
11181;14;17;0;0
11187;9;12;0;1
11193;8;23;0;0
11199;7;22;0;0
11205;9;11;0;0
11211;7;18;0;0
11217;5;20;0;1
11223;8;21;0;0
11229;9;21;0;0
11235;8;21;0;0
11241;12;19;0;0
11247;7;18;0;1
11253;10;19;1;0
11259;10;14;1;1
11265;8;13;0;0
11271;7;14;0;0
11277;8;15;0;0
11283;8;26;1;1
11289;8;25;0;0
11295;8;12;2;0
11301;9;18;0;0
11307;6;16;0;0
11313;9;18;0;0
11319;6;18;1;1
11325;11;18;0;1
11331;9;32;0;0
11337;9;14;1;0
11343;8;12;3;0
11349;14;21;0;1
11355;9;19;0;0
11361;12;11;0;1
11367;8;17;0;0
11373;9;16;0;0
11379;11;19;0;0
11385;5;15;0;0
11391;12;16;0;0
11397;13;20;0;1
11403;4;21;0;0
11409;8;10;0;0
11415;5;27;0;0
11421;10;11;0;0
11427;9;19;0;0
11433;17;23;1;0
11439;8;16;0;0
11445;9;18;0;0
11451;15;9;0;0
11457;9;13;0;0
11463;11;19;0;0
11469;8;21;3;0
11475;4;25;0;0
11481;15;18;2;0
11487;13;22;2;0
11493;8;14;2;1
11499;5;17;3;0
11505;8;15;4;0
11511;8;17;3;0
11517;7;15;9;0
11523;15;15;17;0
11529;9;21;38;1
11535;6;18;65;0
11541;5;26;83;1
11547;6;8;204;0
11553;12;22;259;1
11559;8;22;385;1
11565;13;18;527;0
11571;4;17;607;0
11577;9;15;659;1
11583;13;15;723;0
11589;11;15;657;0
11595;14;30;599;0
11601;6;23;482;0
11607;6;14;346;1
11613;7;21;259;1
11619;9;19;150;0
11625;5;14;85;0
11631;11;18;47;0
11637;9;17;23;0
11643;7;21;11;1
11649;8;16;14;0
11655;9;16;5;0
11661;5;25;2;0
11667;6;24;3;0
11673;6;19;1;0
11679;4;18;0;1
11685;5;16;1;0
11691;14;15;0;0
11697;12;15;0;0
11703;10;19;0;0
11709;5;24;1;0
11715;4;17;0;0
11721;8;21;0;0
11727;8;13;2;0
11733;14;10;0;0
11739;9;20;1;0
11745;9;16;3;0
11751;8;15;1;0
11757;7;25;3;0
11763;9;13;1;1
11769;9;16;2;0
11775;14;16;0;0
11781;6;22;5;0
11787;11;19;2;0
11793;7;23;0;0
11799;10;20;2;0
11805;9;23;0;0
11811;5;20;0;1
11817;9;21;0;0
11823;9;21;1;0
11829;3;27;0;0
11835;5;17;0;0
11841;10;22;0;0
11847;7;12;0;0
11853;11;19;0;0
11859;10;18;1;0
11865;9;17;0;0
11871;17;16;0;1
11877;11;16;1;0
11883;9;20;0;0
11889;13;20;0;0
11895;7;18;0;1
11901;12;17;0;0
11907;10;16;1;0
11913;7;19;1;1
11919;12;7;1;0
11925;13;13;0;0
11931;9;22;0;0
11937;10;10;1;0
11943;13;17;0;0
11949;6;14;0;0
11955;9;19;1;0
11961;5;15;0;0
11967;10;19;1;0
11973;12;14;2;0
11979;8;26;0;0
11985;9;24;0;0
11991;11;17;0;0
11997;7;16;0;0
12003;14;17;0;0
12009;7;16;0;0
12015;8;12;0;0
12021;8;20;1;0
12027;5;14;0;0
12033;13;23;0;0
12039;10;23;0;0
12045;7;11;2;0
12051;10;20;0;0
12057;12;17;0;0
12063;14;17;1;0
12069;11;15;0;0
12075;4;28;3;0
12081;11;11;1;0
12087;14;23;1;0
12093;14;20;1;0
12099;6;16;1;0
12105;7;14;1;1
12111;6;17;1;0
12117;11;14;1;0
12123;10;18;0;0
12129;11;19;0;0
12135;11;18;0;1
12141;9;11;0;1
12147;4;19;0;0
12153;7;22;0;0
12159;9;15;0;0
12165;9;21;1;0
12171;5;19;0;0
12177;11;10;0;0
12183;11;19;0;1
12189;9;15;0;0
12195;4;24;1;0
12201;8;19;1;0
12207;8;18;0;0
12213;5;10;0;0
12219;14;20;0;0
12225;6;23;0;0
12231;10;21;0;3
12237;12;16;0;0
12243;8;20;1;0
12249;11;11;0;0
12255;6;18;0;0
12261;15;13;1;0
12267;4;15;0;0
12273;14;18;0;0
12279;8;20;0;0
12285;9;10;0;0
12291;14;17;0;0
12297;7;18;1;0
12303;8;18;1;0
12309;11;25;0;1
12315;11;19;0;0
12321;15;21;0;0
12327;9;12;0;1
12333;18;19;2;0
12339;9;19;0;0
12345;9;16;0;1
12351;11;26;0;0
12357;10;16;0;0
12363;9;20;0;0
12369;10;23;0;0
12375;9;18;0;0
12381;11;8;0;0
12387;14;23;0;0
12393;9;14;0;1
12399;7;18;0;1
12405;6;17;0;0
12411;8;15;0;0
12417;13;13;0;0
12423;4;20;1;0
12429;13;25;0;1
12435;15;22;0;1
12441;11;19;0;1
12447;7;17;0;0
12453;5;27;2;0
12459;13;13;0;0
12465;6;20;0;0
12471;11;10;0;1
12477;10;18;2;0
12483;10;20;0;0
12489;8;19;1;0
12495;17;14;0;1
12501;9;24;0;2
12507;7;20;0;1
12513;10;18;0;1
12519;15;26;0;4
12525;8;11;0;0
12531;8;17;0;1
12537;11;17;0;0
12543;9;11;0;0
12549;12;23;0;2
12555;8;22;0;1
12561;7;14;0;2
12567;8;18;0;1
12573;7;23;1;1
12579;9;24;1;1
12585;10;19;1;0
12591;11;22;0;1
12597;9;11;0;0
12603;7;15;0;0
12609;7;17;0;0
12615;11;17;0;0
12621;7;20;2;0
12627;11;23;1;0
12633;12;19;1;0
12639;6;14;0;1
12645;10;17;0;0
12651;8;25;0;0
12657;9;16;0;0
12663;7;16;0;0
12669;4;11;0;1
12675;9;20;0;0
12681;6;14;2;0
12687;11;16;0;2
12693;12;24;0;1
12699;12;19;1;0
12705;6;25;0;0
12711;9;20;0;0
12717;10;9;0;0
12723;4;24;0;0
12729;14;17;0;0
12735;7;12;0;0
12741;11;24;0;0
12747;7;18;1;0
12753;6;24;1;0
12759;14;18;0;0
12765;8;22;0;0
12771;13;27;2;1
12777;19;11;0;0
12783;9;14;0;0
12789;9;19;0;0
12795;8;19;0;0
12801;8;14;1;1
12807;9;20;0;1
12813;9;18;0;0
12819;10;15;0;1
12825;8;25;0;0
12831;10;24;1;1
12837;12;16;0;1
12843;9;18;0;1
12849;14;20;0;0
12855;10;16;1;0
12861;8;18;1;3
12867;4;23;1;3
12873;5;17;0;1
12879;8;15;0;2
12885;8;20;1;0
12891;12;20;0;0
12897;11;20;0;2
12903;9;10;0;0
12909;10;17;0;1
12915;9;24;0;0
12921;9;14;1;1
12927;10;16;1;0
12933;5;20;1;0
12939;6;16;0;1
12945;9;17;0;1
12951;7;21;0;2
12957;9;20;0;1
12963;16;23;0;6
12969;7;16;0;6
12975;13;22;1;18
12981;4;23;1;34
12987;13;16;0;62
12993;9;24;1;102
12999;15;19;0;174
13005;7;18;0;253
13011;15;14;0;364
13017;8;28;2;487
13023;14;24;0;633
13029;9;15;1;695
13035;8;21;0;719
13041;8;13;0;690
13047;8;16;1;578
13053;5;19;1;453
13059;11;15;0;362
13065;7;20;1;229
13071;8;16;0;167
13077;9;17;1;112
13083;11;14;0;51
13089;7;19;1;41
13095;9;15;0;9
13101;12;20;0;6
13107;9;17;0;3
13113;10;13;0;2
13119;10;29;1;4
13125;9;22;0;2
13131;8;16;0;0
13137;10;11;0;0
13143;9;21;0;0
13149;9;20;0;3
13155;10;17;0;0
13161;9;17;0;0
13167;6;20;0;0
13173;7;25;0;0
13179;14;18;0;1
13185;9;15;0;0
13191;9;11;0;0
13197;9;17;1;0
13203;7;28;0;0
13209;9;12;0;0
13215;7;18;0;0
13221;12;20;0;0
13227;10;23;1;1
13233;16;15;0;0
13239;9;20;0;0
13245;11;11;0;0
13251;12;10;0;0
13257;6;23;1;0
13263;10;20;0;0
13269;7;16;0;0
13275;12;19;0;1
13281;8;29;0;0
13287;7;16;0;0
13293;14;18;0;0
13299;7;24;0;1
13305;11;12;0;0
13311;11;17;1;1
13317;11;24;1;0
13323;9;18;1;0
13329;13;20;0;0
13335;12;22;0;0
13341;8;23;0;0
13347;9;19;0;0
13353;4;15;0;0
13359;6;13;0;0
13365;7;9;0;0
13371;11;21;0;0
13377;6;13;0;1
13383;10;16;0;0
13389;6;21;0;1
13395;10;9;0;0
13401;9;20;0;0
13407;11;29;0;0
13413;10;17;1;1
13419;9;19;1;0
13425;7;19;0;0
13431;13;34;0;1
13437;11;22;0;0
13443;8;29;1;0
13449;9;23;0;0
13455;9;18;0;0
13461;6;18;1;0
13467;8;18;0;0
13473;9;24;0;0
13479;9;18;0;1
13485;11;27;1;0
13491;18;12;0;0
13497;17;25;0;0
13503;8;14;0;0
13509;6;21;0;0
13515;9;24;0;2
13521;11;14;1;0
13527;9;16;0;0
13533;8;15;0;0
13539;5;19;0;0
13545;12;22;0;0
13551;7;10;0;0
13557;5;18;1;0
13563;9;20;0;0
13569;8;30;1;0
13575;10;15;0;0
13581;7;17;0;0
13587;15;18;0;0
13593;11;21;0;0
13599;13;16;2;0
13605;9;10;0;0
13611;10;21;0;0
13617;7;24;0;0
13623;13;16;2;0
13629;12;17;2;0
13635;9;23;0;0
13641;10;18;0;1
13647;12;21;0;0
13653;8;17;0;0
13659;10;28;0;0
13665;6;15;0;0
13671;12;16;0;1
13677;13;22;1;0
13683;12;17;0;2
13689;9;13;0;0
13695;8;24;0;1
13701;11;17;0;0
13707;11;8;0;0
13713;12;22;0;1
13719;11;13;0;2
13725;7;9;0;0
13731;9;27;0;0
13737;6;16;1;0
13743;10;17;0;0
13749;15;15;1;1
13755;9;13;1;0
13761;9;23;0;0
13767;7;20;0;0
13773;8;18;1;0
13779;14;19;0;1
13785;11;16;0;0
13791;11;18;0;0
13797;9;15;0;1
13803;13;13;1;0
13809;12;22;1;0
13815;12;21;0;0
13821;10;18;0;0
13827;6;19;0;0
13833;11;20;2;0
13839;11;12;0;0
13845;10;23;1;0
13851;11;17;1;0
13857;9;13;0;0
13863;10;14;0;0
13869;10;17;0;1
13875;8;10;0;0
13881;7;18;0;1
13887;10;13;0;1
13893;14;14;0;1
13899;13;32;0;0
13905;14;13;1;0
13911;15;21;0;0
13917;13;24;0;0
13923;6;16;1;0
13929;19;17;0;0
13935;7;11;0;0
13941;6;18;0;1
13947;6;21;2;0
13953;8;14;1;0
13959;5;14;0;1
13965;9;29;0;0
13971;15;24;0;0
13977;9;18;0;1
13983;12;20;0;0
13989;18;14;0;0
13995;4;13;0;0
14001;8;21;1;1
